visit_id,cookie_id,page_id,event_type,sequence_number,event_time
220e1c,553f86,6,1,4,"2020-01-19 03:29:14"
220e1c,553f86,6,2,5,"2020-01-19 03:29:45"
220e1c,553f86,11,1,6,"2020-01-19 03:29:46"
220e1c,553f86,12,1,7,"2020-01-19 03:30:02"
220e1c,553f86,13,3,8,"2020-01-19 03:30:03"
9c103c,4abc8a,1,1,1,"2020-01-26 17:27:15"
9c103c,4abc8a,2,1,2,"2020-01-26 17:28:01"
9c103c,4abc8a,3,1,3,"2020-01-26 17:28:15"
9c103c,4abc8a,4,1,4,"2020-01-26 17:28:45"
9c103c,4abc8a,6,1,5,"2020-01-26 17:29:30"
9c103c,4abc8a,6,2,6,"2020-01-26 17:29:56"
9c103c,4abc8a,8,1,7,"2020-01-26 17:30:47"
9c103c,4abc8a,11,1,8,"2020-01-26 17:31:18"
9c103c,4abc8a,12,1,9,"2020-01-26 17:32:15"
9c103c,4abc8a,13,3,10,"2020-01-26 17:32:56"
87ab7c,019dcc,1,1,1,"2020-02-23 21:00:11"
87ab7c,019dcc,2,1,2,"2020-02-23 21:01:01"
87ab7c,019dcc,3,1,3,"2020-02-23 21:01:11"
87ab7c,019dcc,7,1,4,"2020-02-23 21:02:09"
87ab7c,019dcc,7,2,5,"2020-02-23 21:02:19"
87ab7c,019dcc,8,1,6,"2020-02-23 21:03:12"
87ab7c,019dcc,8,2,7,"2020-02-23 21:04:04"
87ab7c,019dcc,11,1,8,"2020-02-23 21:05:01"
87ab7c,019dcc,12,1,9,"2020-02-23 21:05:50"
87ab7c,019dcc,13,3,10,"2020-02-23 21:06:11"
ed7061,d46a1c,1,1,1,"2020-02-23 22:31:30"
ed7061,d46a1c,2,1,2,"2020-02-23 22:31:40"
ed7061,d46a1c,3,1,3,"2020-02-23 22:32:14"
ed7061,d46a1c,3,2,4,"2020-02-23 22:32:39"
ed7061,d46a1c,7,1,5,"2020-02-23 22:33:38"
ed7061,d46a1c,7,2,6,"2020-02-23 22:33:53"
ed7061,d46a1c,9,1,7,"2020-02-23 22:33:57"
ed7061,d46a1c,10,1,8,"2020-02-23 22:34:21"
ed7061,d46a1c,11,1,9,"2020-02-23 22:35:13"
ed7061,d46a1c,12,1,10,"2020-02-23 22:35:22"
ed7061,d46a1c,13,3,11,"2020-02-23 22:36:09"
02a5d5,026a9a,1,1,1,"2020-02-26 16:57:26"
02a5d5,026a9a,2,1,2,"2020-02-26 16:58:18"
02a5d5,026a9a,3,1,3,"2020-02-26 16:58:59"
02a5d5,026a9a,6,1,4,"2020-02-26 16:59:02"
8ed20b,5a521c,1,1,1,"2020-03-01 02:40:16"
8ed20b,5a521c,3,1,2,"2020-03-01 02:40:59"
8ed20b,5a521c,3,2,3,"2020-03-01 02:41:41"
8ed20b,5a521c,4,1,4,"2020-03-01 02:41:56"
8ed20b,5a521c,5,1,5,"2020-03-01 02:42:44"
8ed20b,5a521c,5,2,6,"2020-03-01 02:43:36"
8ed20b,5a521c,6,1,7,"2020-03-01 02:44:07"
8ed20b,5a521c,6,2,8,"2020-03-01 02:44:26"
8ed20b,5a521c,12,1,9,"2020-03-01 02:44:40"
8ed20b,5a521c,13,3,10,"2020-03-01 02:45:21"
d71a23,a30061,1,1,1,"2020-03-21 23:34:51"
d71a23,a30061,2,1,2,"2020-03-21 23:35:03"
d71a23,a30061,3,1,3,"2020-03-21 23:35:46"
d71a23,a30061,5,1,4,"2020-03-21 23:36:10"
d71a23,a30061,5,2,5,"2020-03-21 23:36:35"
d71a23,a30061,6,1,6,"2020-03-21 23:37:25"
d71a23,a30061,7,1,7,"2020-03-21 23:38:20"
d71a23,a30061,8,1,8,"2020-03-21 23:38:49"
d71a23,a30061,8,2,9,"2020-03-21 23:39:48"
aa4286,0bcfa1,1,1,1,"2020-03-05 17:10:58"
aa4286,0bcfa1,5,1,2,"2020-03-05 17:11:52"
aa4286,0bcfa1,5,2,3,"2020-03-05 17:12:50"
aa4286,0bcfa1,10,1,4,"2020-03-05 17:13:46"
aa4286,0bcfa1,10,2,5,"2020-03-05 17:14:18"
aa4286,0bcfa1,12,1,6,"2020-03-05 17:15:10"
aa4286,0bcfa1,13,3,7,"2020-03-05 17:15:20"
8770b7,2e21c8,1,1,1,"2020-02-03 04:07:10"
8770b7,2e21c8,2,1,2,"2020-02-03 04:07:12"
8770b7,2e21c8,3,1,3,"2020-02-03 04:07:59"
8770b7,2e21c8,3,2,4,"2020-02-03 04:08:03"
8770b7,2e21c8,7,1,5,"2020-02-03 04:08:50"
8770b7,2e21c8,7,2,6,"2020-02-03 04:09:37"
8770b7,2e21c8,8,1,7,"2020-02-03 04:09:42"
8770b7,2e21c8,9,1,8,"2020-02-03 04:10:03"
8770b7,2e21c8,9,2,9,"2020-02-03 04:10:47"
8770b7,2e21c8,12,1,10,"2020-02-03 04:11:27"
8770b7,2e21c8,13,3,11,"2020-02-03 04:12:16"
3212da,97652a,1,1,1,"2020-03-09 01:40:04"
3212da,97652a,2,1,2,"2020-03-09 01:40:51"
3212da,97652a,3,1,3,"2020-03-09 01:41:05"
3212da,97652a,5,1,4,"2020-03-09 01:41:15"
3212da,97652a,6,1,5,"2020-03-09 01:42:01"
3212da,97652a,9,1,6,"2020-03-09 01:42:44"
3212da,97652a,9,2,7,"2020-03-09 01:42:53"
3212da,97652a,10,1,8,"2020-03-09 01:43:26"
3212da,97652a,10,2,9,"2020-03-09 01:44:08"
452106,714e75,1,1,1,"2020-01-12 20:32:12"
452106,714e75,2,1,2,"2020-01-12 20:32:17"
452106,714e75,3,1,3,"2020-01-12 20:33:04"
452106,714e75,3,2,4,"2020-01-12 20:33:33"
452106,714e75,4,1,5,"2020-01-12 20:34:30"
452106,714e75,6,1,6,"2020-01-12 20:34:46"
452106,714e75,7,1,7,"2020-01-12 20:34:57"
452106,714e75,11,1,8,"2020-01-12 20:35:19"
452106,714e75,12,1,9,"2020-01-12 20:36:05"
452106,714e75,13,3,10,"2020-01-12 20:36:53"
df1785,36a581,1,1,1,"2020-02-02 17:38:39"
df1785,36a581,2,1,2,"2020-02-02 17:38:51"
df1785,36a581,3,1,3,"2020-02-02 17:39:28"
df1785,36a581,3,2,4,"2020-02-02 17:40:04"
df1785,36a581,4,1,5,"2020-02-02 17:40:28"
df1785,36a581,5,1,6,"2020-02-02 17:40:42"
df1785,36a581,6,1,7,"2020-02-02 17:40:50"
df1785,36a581,7,1,8,"2020-02-02 17:41:02"
df1785,36a581,9,1,9,"2020-02-02 17:41:40"
df1785,36a581,9,2,10,"2020-02-02 17:42:05"
df1785,36a581,10,1,11,"2020-02-02 17:42:25"
df1785,36a581,10,2,12,"2020-02-02 17:42:58"
df1785,36a581,12,1,13,"2020-02-02 17:43:30"
17fd56,d56bc0,1,1,1,"2020-02-10 17:18:51"
17fd56,d56bc0,3,1,2,"2020-02-10 17:19:37"
17fd56,d56bc0,5,1,3,"2020-02-10 17:20:24"
17fd56,d56bc0,5,2,4,"2020-02-10 17:21:14"
17fd56,d56bc0,6,1,5,"2020-02-10 17:21:30"
17fd56,d56bc0,7,1,6,"2020-02-10 17:22:30"
17fd56,d56bc0,7,2,7,"2020-02-10 17:23:28"
17fd56,d56bc0,9,1,8,"2020-02-10 17:24:12"
17fd56,d56bc0,10,1,9,"2020-02-10 17:24:54"
c1a4c3,4d2bf5,1,1,1,"2020-02-12 07:01:38"
c1a4c3,4d2bf5,4,1,2,"2020-02-12 07:01:50"
c1a4c3,4d2bf5,5,1,3,"2020-02-12 07:02:02"
c1a4c3,4d2bf5,7,1,4,"2020-02-12 07:02:10"
c1a4c3,4d2bf5,8,1,5,"2020-02-12 07:02:28"
c1a4c3,4d2bf5,8,2,6,"2020-02-12 07:03:06"
c1a4c3,4d2bf5,9,1,7,"2020-02-12 07:03:43"
c1a4c3,4d2bf5,10,1,8,"2020-02-12 07:03:56"
c1a4c3,4d2bf5,11,1,9,"2020-02-12 07:04:01"
c1a4c3,4d2bf5,11,2,10,"2020-02-12 07:04:30"
c1a4c3,4d2bf5,12,1,11,"2020-02-12 07:05:19"
c1a4c3,4d2bf5,13,3,12,"2020-02-12 07:06:17"
aa58e7,8a6970,1,1,1,"2020-03-17 19:06:13"
aa58e7,8a6970,4,1,2,"2020-03-17 19:06:30"
aa58e7,8a6970,4,2,3,"2020-03-17 19:07:01"
aa58e7,8a6970,6,1,4,"2020-03-17 19:07:20"
aa58e7,8a6970,7,1,5,"2020-03-17 19:08:17"
aa58e7,8a6970,7,2,6,"2020-03-17 19:08:54"
aa58e7,8a6970,10,1,7,"2020-03-17 19:09:31"
aa58e7,8a6970,11,1,8,"2020-03-17 19:10:07"
aa58e7,8a6970,11,2,9,"2020-03-17 19:10:08"
aa58e7,8a6970,12,1,10,"2020-03-17 19:10:50"
aa58e7,8a6970,13,3,11,"2020-03-17 19:11:03"
3bd4a0,97d790,1,1,1,"2020-01-31 14:14:54"
3bd4a0,97d790,2,1,2,"2020-01-31 14:15:45"
3bd4a0,97d790,3,1,3,"2020-01-31 14:16:33"
3bd4a0,97d790,3,2,4,"2020-01-31 14:17:00"
3bd4a0,97d790,6,1,5,"2020-01-31 14:17:09"
3bd4a0,97d790,8,1,6,"2020-01-31 14:17:45"
3bd4a0,97d790,8,2,7,"2020-01-31 14:18:38"
3bd4a0,97d790,10,1,8,"2020-01-31 14:19:07"
3bd4a0,97d790,12,1,9,"2020-01-31 14:19:31"
3bd4a0,97d790,13,3,10,"2020-01-31 14:19:36"
61ddf2,382c04,1,1,1,"2020-02-25 12:15:23"
61ddf2,382c04,3,1,2,"2020-02-25 12:15:35"
61ddf2,382c04,4,1,3,"2020-02-25 12:16:28"
61ddf2,382c04,5,1,4,"2020-02-25 12:16:57"
61ddf2,382c04,5,2,5,"2020-02-25 12:17:55"
61ddf2,382c04,9,1,6,"2020-02-25 12:18:01"
61ddf2,382c04,9,2,7,"2020-02-25 12:18:48"
61ddf2,382c04,10,1,8,"2020-02-25 12:19:48"
61ddf2,382c04,10,2,9,"2020-02-25 12:20:48"
2a38af,50261e,1,1,1,"2020-02-23 20:20:57"
2a38af,50261e,2,1,2,"2020-02-23 20:21:50"
2a38af,50261e,3,1,3,"2020-02-23 20:22:46"
2a38af,50261e,3,2,4,"2020-02-23 20:22:59"
2a38af,50261e,4,1,5,"2020-02-23 20:23:28"
2a38af,50261e,5,1,6,"2020-02-23 20:24:18"
2a38af,50261e,5,2,7,"2020-02-23 20:25:16"
2a38af,50261e,7,1,8,"2020-02-23 20:25:51"
2a38af,50261e,12,1,9,"2020-02-23 20:26:08"
2a38af,50261e,13,3,10,"2020-02-23 20:27:00"
f36371,80294f,1,1,1,"2020-01-14 03:54:39"
f36371,80294f,2,1,2,"2020-01-14 03:55:24"
f36371,80294f,4,1,3,"2020-01-14 03:56:10"
f36371,80294f,4,2,4,"2020-01-14 03:56:57"
f36371,80294f,6,1,5,"2020-01-14 03:57:31"
f36371,80294f,7,1,6,"2020-01-14 03:58:09"
f36371,80294f,7,2,7,"2020-01-14 03:58:44"
f36371,80294f,11,1,8,"2020-01-14 03:59:42"
f36371,80294f,12,1,9,"2020-01-14 04:00:29"
f36371,80294f,13,3,10,"2020-01-14 04:00:34"
ed1a53,1ee2fe,1,1,1,"2020-03-23 06:47:18"
ed1a53,1ee2fe,2,1,2,"2020-03-23 06:47:56"
ed1a53,1ee2fe,4,1,3,"2020-03-23 06:48:36"
ed1a53,1ee2fe,5,1,4,"2020-03-23 06:48:58"
ed1a53,1ee2fe,5,2,5,"2020-03-23 06:49:37"
ed1a53,1ee2fe,6,1,6,"2020-03-23 06:49:49"
ed1a53,1ee2fe,10,1,7,"2020-03-23 06:50:39"
ed1a53,1ee2fe,11,1,8,"2020-03-23 06:51:36"
ed1a53,1ee2fe,11,2,9,"2020-03-23 06:52:14"
ed1a53,1ee2fe,12,1,10,"2020-03-23 06:52:16"
ed1a53,1ee2fe,13,3,11,"2020-03-23 06:52:36"
c9b3d7,aeb73b,1,1,1,"2020-02-04 03:25:08"
c9b3d7,aeb73b,2,1,2,"2020-02-04 03:25:16"
c9b3d7,aeb73b,5,1,3,"2020-02-04 03:25:25"
c9b3d7,aeb73b,7,1,4,"2020-02-04 03:25:59"
c9b3d7,aeb73b,7,2,5,"2020-02-04 03:26:30"
c9b3d7,aeb73b,10,1,6,"2020-02-04 03:26:55"
c9b3d7,aeb73b,10,2,7,"2020-02-04 03:27:39"
c9b3d7,aeb73b,12,1,8,"2020-02-04 03:27:39"
c9b3d7,aeb73b,13,3,9,"2020-02-04 03:27:46"
135a9c,5d36cb,1,1,1,"2020-02-02 12:44:37"
135a9c,5d36cb,2,1,2,"2020-02-02 12:44:40"
135a9c,5d36cb,5,1,3,"2020-02-02 12:45:19"
135a9c,5d36cb,6,1,4,"2020-02-02 12:45:34"
135a9c,5d36cb,8,1,5,"2020-02-02 12:45:40"
135a9c,5d36cb,8,2,6,"2020-02-02 12:45:48"
135a9c,5d36cb,9,1,7,"2020-02-02 12:46:22"
135a9c,5d36cb,10,1,8,"2020-02-02 12:46:30"
135a9c,5d36cb,10,2,9,"2020-02-02 12:46:41"
135a9c,5d36cb,11,1,10,"2020-02-02 12:47:08"
135a9c,5d36cb,11,2,11,"2020-02-02 12:47:46"
040d1b,92f990,1,1,1,"2020-01-26 11:08:45"
040d1b,92f990,2,1,2,"2020-01-26 11:08:47"
040d1b,92f990,9,1,3,"2020-01-26 11:09:11"
040d1b,92f990,9,2,4,"2020-01-26 11:09:19"
040d1b,92f990,10,1,5,"2020-01-26 11:09:34"
040d1b,92f990,11,1,6,"2020-01-26 11:09:38"
040d1b,92f990,11,2,7,"2020-01-26 11:09:51"
040d1b,92f990,12,1,8,"2020-01-26 11:10:44"
040d1b,92f990,13,3,9,"2020-01-26 11:11:43"
e3caa7,5e7d35,1,1,1,"2020-03-17 22:10:32"
e3caa7,5e7d35,2,1,2,"2020-03-17 22:11:02"
e3caa7,5e7d35,4,1,3,"2020-03-17 22:11:53"
e3caa7,5e7d35,4,2,4,"2020-03-17 22:12:35"
e3caa7,5e7d35,8,1,5,"2020-03-17 22:12:58"
e6b166,9c5a5e,1,1,1,"2020-03-07 23:30:10"
e6b166,9c5a5e,2,1,2,"2020-03-07 23:30:56"
e6b166,9c5a5e,5,1,3,"2020-03-07 23:31:39"
e6b166,9c5a5e,6,1,4,"2020-03-07 23:32:30"
e6b166,9c5a5e,7,1,5,"2020-03-07 23:33:05"
e6b166,9c5a5e,7,2,6,"2020-03-07 23:33:11"
e6b166,9c5a5e,8,1,7,"2020-03-07 23:33:30"
e6b166,9c5a5e,9,1,8,"2020-03-07 23:34:22"
e6b166,9c5a5e,9,2,9,"2020-03-07 23:35:04"
e6b166,9c5a5e,11,1,10,"2020-03-07 23:35:46"
e6b166,9c5a5e,11,2,11,"2020-03-07 23:36:08"
fde577,31a612,1,1,1,"2020-02-14 12:23:48"
fde577,31a612,3,1,2,"2020-02-14 12:24:12"
fde577,31a612,6,1,3,"2020-02-14 12:24:24"
fde577,31a612,7,1,4,"2020-02-14 12:24:38"
fde577,31a612,10,1,5,"2020-02-14 12:25:14"
fde577,31a612,11,1,6,"2020-02-14 12:26:06"
fde577,31a612,11,2,7,"2020-02-14 12:26:59"
418aab,455428,1,1,1,"2020-02-06 04:45:20"
418aab,455428,2,1,2,"2020-02-06 04:46:11"
418aab,455428,5,1,3,"2020-02-06 04:47:09"
418aab,455428,6,1,4,"2020-02-06 04:47:19"
418aab,455428,6,2,5,"2020-02-06 04:47:53"
418aab,455428,7,1,6,"2020-02-06 04:48:39"
418aab,455428,8,1,7,"2020-02-06 04:49:21"
418aab,455428,11,1,8,"2020-02-06 04:49:59"
418aab,455428,12,1,9,"2020-02-06 04:50:43"
8f23a0,e8aeff,1,1,1,"2020-03-07 20:44:49"
8f23a0,e8aeff,3,1,2,"2020-03-07 20:45:09"
8f23a0,e8aeff,4,1,3,"2020-03-07 20:45:46"
8f23a0,e8aeff,5,1,4,"2020-03-07 20:46:07"
8f23a0,e8aeff,6,1,5,"2020-03-07 20:46:21"
8f23a0,e8aeff,8,1,6,"2020-03-07 20:47:07"
8f23a0,e8aeff,8,2,7,"2020-03-07 20:48:05"
8f23a0,e8aeff,9,1,8,"2020-03-07 20:48:28"
8f23a0,e8aeff,10,1,9,"2020-03-07 20:48:34"
8f23a0,e8aeff,10,2,10,"2020-03-07 20:48:48"
2dabea,5a18d5,1,1,1,"2020-01-10 21:45:41"
2dabea,5a18d5,2,1,2,"2020-01-10 21:45:56"
2dabea,5a18d5,3,1,3,"2020-01-10 21:46:31"
2dabea,5a18d5,4,1,4,"2020-01-10 21:46:51"
2dabea,5a18d5,5,1,5,"2020-01-10 21:47:46"
2dabea,5a18d5,5,2,6,"2020-01-10 21:48:37"
2dabea,5a18d5,6,1,7,"2020-01-10 21:48:39"
2dabea,5a18d5,6,2,8,"2020-01-10 21:49:01"
2dabea,5a18d5,9,1,9,"2020-01-10 21:49:57"
2dabea,5a18d5,12,1,10,"2020-01-10 21:50:40"
2dabea,5a18d5,13,3,11,"2020-01-10 21:51:23"
1c3bac,067d4b,1,1,1,"2020-02-14 04:02:48"
1c3bac,067d4b,2,1,2,"2020-02-14 04:02:55"
1c3bac,067d4b,3,1,3,"2020-02-14 04:03:52"
1c3bac,067d4b,3,2,4,"2020-02-14 04:04:07"
1c3bac,067d4b,11,1,5,"2020-02-14 04:04:11"
1c3bac,067d4b,12,1,6,"2020-02-14 04:05:04"
1c3bac,067d4b,13,3,7,"2020-02-14 04:05:46"
1d3591,0c1a6a,1,1,1,"2020-02-08 22:40:25"
1d3591,0c1a6a,2,1,2,"2020-02-08 22:40:46"
1d3591,0c1a6a,5,1,3,"2020-02-08 22:41:15"
1d3591,0c1a6a,6,1,4,"2020-02-08 22:42:01"
1d3591,0c1a6a,7,1,5,"2020-02-08 22:42:16"
1d3591,0c1a6a,7,2,6,"2020-02-08 22:42:49"
1d3591,0c1a6a,8,1,7,"2020-02-08 22:43:03"
1d3591,0c1a6a,8,2,8,"2020-02-08 22:43:55"
1d3591,0c1a6a,10,1,9,"2020-02-08 22:44:10"
1d3591,0c1a6a,10,2,10,"2020-02-08 22:44:51"
1d3591,0c1a6a,11,1,11,"2020-02-08 22:45:32"
1d3591,0c1a6a,12,1,12,"2020-02-08 22:45:34"
823e60,6b93e2,1,1,1,"2020-02-03 23:51:57"
823e60,6b93e2,2,1,2,"2020-02-03 23:52:22"
823e60,6b93e2,3,1,3,"2020-02-03 23:53:07"
823e60,6b93e2,5,1,4,"2020-02-03 23:53:46"
823e60,6b93e2,6,1,5,"2020-02-03 23:54:00"
823e60,6b93e2,6,2,6,"2020-02-03 23:54:42"
823e60,6b93e2,8,1,7,"2020-02-03 23:54:57"
823e60,6b93e2,8,2,8,"2020-02-03 23:55:27"
823e60,6b93e2,11,1,9,"2020-02-03 23:55:55"
823e60,6b93e2,11,2,10,"2020-02-03 23:56:00"
823e60,6b93e2,12,1,11,"2020-02-03 23:56:28"
495f21,599af0,1,1,1,"2020-01-30 02:40:14"
495f21,599af0,2,1,2,"2020-01-30 02:40:17"
495f21,599af0,4,1,3,"2020-01-30 02:40:52"
495f21,599af0,4,2,4,"2020-01-30 02:40:59"
495f21,599af0,6,1,5,"2020-01-30 02:41:25"
495f21,599af0,6,2,6,"2020-01-30 02:41:42"
495f21,599af0,8,1,7,"2020-01-30 02:41:51"
495f21,599af0,12,1,8,"2020-01-30 02:41:54"
495f21,599af0,13,3,9,"2020-01-30 02:42:36"
ae4265,73fc72,1,1,1,"2020-02-03 18:02:47"
ae4265,73fc72,2,1,2,"2020-02-03 18:03:18"
ae4265,73fc72,3,1,3,"2020-02-03 18:03:25"
ae4265,73fc72,7,1,4,"2020-02-03 18:03:56"
ae4265,73fc72,7,2,5,"2020-02-03 18:04:24"
ae4265,73fc72,8,1,6,"2020-02-03 18:05:10"
ae4265,73fc72,8,2,7,"2020-02-03 18:05:34"
ae4265,73fc72,9,1,8,"2020-02-03 18:05:40"
ae4265,73fc72,9,2,9,"2020-02-03 18:06:37"
ae4265,73fc72,10,1,10,"2020-02-03 18:07:10"
ae4265,73fc72,10,2,11,"2020-02-03 18:07:29"
ae4265,73fc72,11,1,12,"2020-02-03 18:07:46"
ae4265,73fc72,11,2,13,"2020-02-03 18:07:53"
ae4265,73fc72,12,1,14,"2020-02-03 18:08:07"
ae4265,73fc72,13,3,15,"2020-02-03 18:09:02"
404c0f,0fc658,1,1,1,"2020-02-05 06:26:07"
404c0f,0fc658,4,1,2,"2020-02-05 06:26:08"
404c0f,0fc658,4,2,3,"2020-02-05 06:26:12"
404c0f,0fc658,5,1,4,"2020-02-05 06:26:23"
404c0f,0fc658,5,2,5,"2020-02-05 06:27:17"
404c0f,0fc658,9,1,6,"2020-02-05 06:27:26"
404c0f,0fc658,9,2,7,"2020-02-05 06:27:37"
404c0f,0fc658,12,1,8,"2020-02-05 06:27:43"
404c0f,0fc658,13,3,9,"2020-02-05 06:28:08"
fd85b9,024588,1,1,1,"2020-01-07 17:56:09"
fd85b9,024588,2,1,2,"2020-01-07 17:56:43"
fd85b9,024588,4,1,3,"2020-01-07 17:56:55"
fd85b9,024588,6,1,4,"2020-01-07 17:57:54"
fd85b9,024588,11,1,5,"2020-01-07 17:58:10"
a046fe,85a77b,1,1,1,"2020-02-24 22:29:43"
a046fe,85a77b,2,1,2,"2020-02-24 22:29:59"
a046fe,85a77b,3,1,3,"2020-02-24 22:30:35"
a046fe,85a77b,3,2,4,"2020-02-24 22:31:10"
a046fe,85a77b,4,1,5,"2020-02-24 22:31:43"
a046fe,85a77b,4,2,6,"2020-02-24 22:31:56"
a046fe,85a77b,5,1,7,"2020-02-24 22:32:25"
a046fe,85a77b,9,1,8,"2020-02-24 22:33:04"
a046fe,85a77b,9,2,9,"2020-02-24 22:33:41"
a046fe,85a77b,12,1,10,"2020-02-24 22:34:38"
a046fe,85a77b,13,3,11,"2020-02-24 22:35:22"
85afea,9ef039,1,1,1,"2020-03-03 22:06:54"
85afea,9ef039,3,1,2,"2020-03-03 22:07:42"
85afea,9ef039,8,1,3,"2020-03-03 22:08:42"
85afea,9ef039,8,2,4,"2020-03-03 22:09:01"
85afea,9ef039,9,1,5,"2020-03-03 22:09:48"
85afea,9ef039,9,2,6,"2020-03-03 22:10:00"
85afea,9ef039,11,1,7,"2020-03-03 22:10:23"
85afea,9ef039,11,2,8,"2020-03-03 22:10:24"
85afea,9ef039,12,1,9,"2020-03-03 22:10:35"
ccc885,5a6b2b,1,1,1,"2020-03-29 19:09:13"
ccc885,5a6b2b,2,1,2,"2020-03-29 19:09:42"
ccc885,5a6b2b,4,1,3,"2020-03-29 19:10:29"
ccc885,5a6b2b,4,2,4,"2020-03-29 19:11:14"
ccc885,5a6b2b,7,1,5,"2020-03-29 19:11:50"
ccc885,5a6b2b,8,1,6,"2020-03-29 19:12:03"
ccc885,5a6b2b,8,2,7,"2020-03-29 19:13:00"
ccc885,5a6b2b,12,1,8,"2020-03-29 19:13:51"
12d8f5,fa1681,1,1,1,"2020-02-13 01:37:13"
12d8f5,fa1681,2,1,2,"2020-02-13 01:37:14"
12d8f5,fa1681,9,1,3,"2020-02-13 01:37:16"
12d8f5,fa1681,9,2,4,"2020-02-13 01:38:02"
9eb3c0,f752fb,1,1,1,"2020-02-08 17:39:39"
9eb3c0,f752fb,4,1,2,"2020-02-08 17:39:48"
9eb3c0,f752fb,4,2,3,"2020-02-08 17:40:13"
9eb3c0,f752fb,6,1,4,"2020-02-08 17:40:38"
9eb3c0,f752fb,8,1,5,"2020-02-08 17:40:42"
9eb3c0,f752fb,11,1,6,"2020-02-08 17:40:57"
9eb3c0,f752fb,11,2,7,"2020-02-08 17:41:35"
9eb3c0,f752fb,12,1,8,"2020-02-08 17:42:22"
9eb3c0,f752fb,13,3,9,"2020-02-08 17:42:46"
b19771,3d502b,1,1,1,"2020-03-16 23:46:36"
b19771,3d502b,2,1,2,"2020-03-16 23:46:44"
b19771,3d502b,4,1,3,"2020-03-16 23:47:44"
b19771,3d502b,4,2,4,"2020-03-16 23:47:51"
b19771,3d502b,7,1,5,"2020-03-16 23:48:18"
b19771,3d502b,7,2,6,"2020-03-16 23:48:31"
b19771,3d502b,8,1,7,"2020-03-16 23:48:44"
b19771,3d502b,10,1,8,"2020-03-16 23:48:57"
b19771,3d502b,11,1,9,"2020-03-16 23:49:18"
b19771,3d502b,12,1,10,"2020-03-16 23:49:51"
b19771,3d502b,13,3,11,"2020-03-16 23:50:15"
f75227,0aedd9,1,1,1,"2020-03-05 13:28:24"
f75227,0aedd9,2,1,2,"2020-03-05 13:28:42"
f75227,0aedd9,4,1,3,"2020-03-05 13:29:09"
f75227,0aedd9,6,1,4,"2020-03-05 13:29:13"
f75227,0aedd9,8,1,5,"2020-03-05 13:29:18"
f75227,0aedd9,10,1,6,"2020-03-05 13:29:29"
f75227,0aedd9,11,1,7,"2020-03-05 13:30:29"
e6fae5,6f0d75,1,1,1,"2020-01-30 05:09:15"
e6fae5,6f0d75,2,1,2,"2020-01-30 05:09:39"
e6fae5,6f0d75,5,1,3,"2020-01-30 05:10:11"
e6fae5,6f0d75,5,2,4,"2020-01-30 05:11:06"
e6fae5,6f0d75,6,1,5,"2020-01-30 05:11:09"
e6fae5,6f0d75,6,2,6,"2020-01-30 05:11:11"
e6fae5,6f0d75,8,1,7,"2020-01-30 05:11:14"
e6fae5,6f0d75,8,2,8,"2020-01-30 05:11:38"
e6fae5,6f0d75,9,1,9,"2020-01-30 05:11:51"
e6fae5,6f0d75,9,2,10,"2020-01-30 05:12:25"
e6fae5,6f0d75,10,1,11,"2020-01-30 05:13:11"
e6fae5,6f0d75,12,1,12,"2020-01-30 05:13:41"
e6fae5,6f0d75,13,3,13,"2020-01-30 05:14:38"
70e96a,b4e9a5,1,1,1,"2020-01-29 01:01:01"
70e96a,b4e9a5,5,1,2,"2020-01-29 01:01:57"
70e96a,b4e9a5,6,1,3,"2020-01-29 01:02:24"
70e96a,b4e9a5,6,2,4,"2020-01-29 01:03:00"
70e96a,b4e9a5,7,1,5,"2020-01-29 01:03:59"
70e96a,b4e9a5,10,1,6,"2020-01-29 01:04:04"
c6d336,f404ac,1,1,1,"2020-02-28 00:14:31"
c6d336,f404ac,2,1,2,"2020-02-28 00:15:01"
c6d336,f404ac,6,1,3,"2020-02-28 00:15:56"
c6d336,f404ac,9,1,4,"2020-02-28 00:16:51"
c6d336,f404ac,9,2,5,"2020-02-28 00:17:19"
c6d336,f404ac,10,1,6,"2020-02-28 00:17:24"
c6d336,f404ac,10,2,7,"2020-02-28 00:17:37"
c6d336,f404ac,11,1,8,"2020-02-28 00:18:22"
c6d336,f404ac,11,2,9,"2020-02-28 00:18:52"
43a666,8fbd57,1,1,1,"2020-02-19 12:55:07"
43a666,8fbd57,2,1,2,"2020-02-19 12:55:37"
43a666,8fbd57,3,1,3,"2020-02-19 12:55:40"
43a666,8fbd57,3,2,4,"2020-02-19 12:55:51"
43a666,8fbd57,6,1,5,"2020-02-19 12:56:49"
43a666,8fbd57,6,2,6,"2020-02-19 12:57:13"
43a666,8fbd57,8,1,7,"2020-02-19 12:57:55"
43a666,8fbd57,8,2,8,"2020-02-19 12:57:59"
43a666,8fbd57,11,1,9,"2020-02-19 12:58:01"
43a666,8fbd57,11,2,10,"2020-02-19 12:58:25"
def5d4,fe0154,1,1,1,"2020-01-23 16:24:48"
def5d4,fe0154,2,1,2,"2020-01-23 16:25:25"
def5d4,fe0154,3,1,3,"2020-01-23 16:25:57"
def5d4,fe0154,6,1,4,"2020-01-23 16:26:10"
def5d4,fe0154,7,1,5,"2020-01-23 16:26:43"
def5d4,fe0154,8,1,6,"2020-01-23 16:26:51"
